onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	4	0.0	0	2.0	2	1	0	4	4	1	0.0	B4	71	True	B	0	0	1.0	True	1	Bass	1	1	2.0	0	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True	2
0	4	0.0	0	2.0	2	1	0	4	4	1	0.0	E4	64	True	E	0	0	1.0	True	1	Bass	1	1	2.0	0	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True	5
0	4	0.0	0	2.0	2	1	0	4	4	1	0.0	G#3	56	True	G	1	0	1.0	True	1	Bass	1	1	2.0	0	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True	#7
0	4	0.0	0	2.0	2	1	0	4	4	1	0.0	D3	50	True	D	0	0	1.0	True	1	Bass	1	1	2.0	0	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None	V7	True	4
4	2	2.0	2	1.0	1	1	0	4	4	1	2.0	E4	64	True	E	0	1/2	3.0	True	3	Bass	1	1	1.0	1	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True	5
4	2	2.0	2	1.0	1	1	0	4	4	1	2.0	E4	64	True	E	0	1/2	3.0	True	3	Bass	1	1	1.0	1	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True	5
4	2	2.0	2	1.0	1	1	0	4	4	1	2.0	A3	57	True	A	0	1/2	3.0	True	3	Bass	1	1	1.0	1	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True	1
4	2	2.0	2	1.0	1	1	0	4	4	1	2.0	C3	48	True	C	0	1/2	3.0	True	3	Bass	1	1	1.0	1	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	1	None	i	True	3
6	2	3.0	3	1.0	1	1	0	4	4	1	3.0	B4	71	True	B	0	3/4	4.0	True	4	Bass	1	1	1.0	2	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	a	a	#7	None	viio	True	2
6	2	3.0	3	1.0	1	1	0	4	4	1	3.0	G#4	68	True	G	1	3/4	4.0	True	4	Bass	1	1	1.0	2	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	a	a	#7	None	viio	True	#7
